# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.1.0" 
D-3He_fusion_rate_at_point_33____________________________________________ fusrat_plasma_dhe3_profile33___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_34____________________________________________ fusrat_plasma_dhe3_profile34___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_35____________________________________________ fusrat_plasma_dhe3_profile35___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_36____________________________________________ fusrat_plasma_dhe3_profile36___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_37____________________________________________ fusrat_plasma_dhe3_profile37___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_38____________________________________________ fusrat_plasma_dhe3_profile38___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_39____________________________________________ fusrat_plasma_dhe3_profile39___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_40____________________________________________ fusrat_plasma_dhe3_profile40___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_41____________________________________________ fusrat_plasma_dhe3_profile41___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_42____________________________________________ fusrat_plasma_dhe3_profile42___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_43____________________________________________ fusrat_plasma_dhe3_profile43___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_44____________________________________________ fusrat_plasma_dhe3_profile44___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_45____________________________________________ fusrat_plasma_dhe3_profile45___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_46____________________________________________ fusrat_plasma_dhe3_profile46___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_47____________________________________________ fusrat_plasma_dhe3_profile47___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_48____________________________________________ fusrat_plasma_dhe3_profile48___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_49____________________________________________ fusrat_plasma_dhe3_profile49___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_50____________________________________________ fusrat_plasma_dhe3_profile50___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_51____________________________________________ fusrat_plasma_dhe3_profile51___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_52____________________________________________ fusrat_plasma_dhe3_profile52___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_53____________________________________________ fusrat_plasma_dhe3_profile53___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_54____________________________________________ fusrat_plasma_dhe3_profile54___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_55____________________________________________ fusrat_plasma_dhe3_profile55___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_56____________________________________________ fusrat_plasma_dhe3_profile56___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_57____________________________________________ fusrat_plasma_dhe3_profile57___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_58____________________________________________ fusrat_plasma_dhe3_profile58___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_59____________________________________________ fusrat_plasma_dhe3_profile59___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_60____________________________________________ fusrat_plasma_dhe3_profile60___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_61____________________________________________ fusrat_plasma_dhe3_profile61___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_62____________________________________________ fusrat_plasma_dhe3_profile62___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_63____________________________________________ fusrat_plasma_dhe3_profile63___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_64____________________________________________ fusrat_plasma_dhe3_profile64___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_65____________________________________________ fusrat_plasma_dhe3_profile65___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_66____________________________________________ fusrat_plasma_dhe3_profile66___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_67____________________________________________ fusrat_plasma_dhe3_profile67___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_68____________________________________________ fusrat_plasma_dhe3_profile68___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_69____________________________________________ fusrat_plasma_dhe3_profile69___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_70____________________________________________ fusrat_plasma_dhe3_profile70___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_71____________________________________________ fusrat_plasma_dhe3_profile71___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_72____________________________________________ fusrat_plasma_dhe3_profile72___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_73____________________________________________ fusrat_plasma_dhe3_profile73___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_74____________________________________________ fusrat_plasma_dhe3_profile74___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_75____________________________________________ fusrat_plasma_dhe3_profile75___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_76____________________________________________ fusrat_plasma_dhe3_profile76___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_77____________________________________________ fusrat_plasma_dhe3_profile77___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_78____________________________________________ fusrat_plasma_dhe3_profile78___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_79____________________________________________ fusrat_plasma_dhe3_profile79___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_80____________________________________________ fusrat_plasma_dhe3_profile80___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_81____________________________________________ fusrat_plasma_dhe3_profile81___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_82____________________________________________ fusrat_plasma_dhe3_profile82___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_83____________________________________________ fusrat_plasma_dhe3_profile83___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_84____________________________________________ fusrat_plasma_dhe3_profile84___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_85____________________________________________ fusrat_plasma_dhe3_profile85___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_86____________________________________________ fusrat_plasma_dhe3_profile86___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_87____________________________________________ fusrat_plasma_dhe3_profile87___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_88____________________________________________ fusrat_plasma_dhe3_profile88___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_89____________________________________________ fusrat_plasma_dhe3_profile89___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_90____________________________________________ fusrat_plasma_dhe3_profile90___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_91____________________________________________ fusrat_plasma_dhe3_profile91___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_92____________________________________________ fusrat_plasma_dhe3_profile92___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_93____________________________________________ fusrat_plasma_dhe3_profile93___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_94____________________________________________ fusrat_plasma_dhe3_profile94___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_95____________________________________________ fusrat_plasma_dhe3_profile95___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_96____________________________________________ fusrat_plasma_dhe3_profile96___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_97____________________________________________ fusrat_plasma_dhe3_profile97___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_98____________________________________________ fusrat_plasma_dhe3_profile98___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_99____________________________________________ fusrat_plasma_dhe3_profile99___ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_100___________________________________________ fusrat_plasma_dhe3_profile100__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_101___________________________________________ fusrat_plasma_dhe3_profile101__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_102___________________________________________ fusrat_plasma_dhe3_profile102__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_103___________________________________________ fusrat_plasma_dhe3_profile103__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_104___________________________________________ fusrat_plasma_dhe3_profile104__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_105___________________________________________ fusrat_plasma_dhe3_profile105__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_106___________________________________________ fusrat_plasma_dhe3_profile106__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_107___________________________________________ fusrat_plasma_dhe3_profile107__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_108___________________________________________ fusrat_plasma_dhe3_profile108__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_109___________________________________________ fusrat_plasma_dhe3_profile109__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_110___________________________________________ fusrat_plasma_dhe3_profile110__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_111___________________________________________ fusrat_plasma_dhe3_profile111__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_112___________________________________________ fusrat_plasma_dhe3_profile112__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_113___________________________________________ fusrat_plasma_dhe3_profile113__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_114___________________________________________ fusrat_plasma_dhe3_profile114__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_115___________________________________________ fusrat_plasma_dhe3_profile115__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_116___________________________________________ fusrat_plasma_dhe3_profile116__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_117___________________________________________ fusrat_plasma_dhe3_profile117__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_118___________________________________________ fusrat_plasma_dhe3_profile118__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_119___________________________________________ fusrat_plasma_dhe3_profile119__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_120___________________________________________ fusrat_plasma_dhe3_profile120__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_121___________________________________________ fusrat_plasma_dhe3_profile121__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_122___________________________________________ fusrat_plasma_dhe3_profile122__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_123___________________________________________ fusrat_plasma_dhe3_profile123__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_124___________________________________________ fusrat_plasma_dhe3_profile124__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_125___________________________________________ fusrat_plasma_dhe3_profile125__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_126___________________________________________ fusrat_plasma_dhe3_profile126__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_127___________________________________________ fusrat_plasma_dhe3_profile127__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_128___________________________________________ fusrat_plasma_dhe3_profile128__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_129___________________________________________ fusrat_plasma_dhe3_profile129__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_130___________________________________________ fusrat_plasma_dhe3_profile130__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_131___________________________________________ fusrat_plasma_dhe3_profile131__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_132___________________________________________ fusrat_plasma_dhe3_profile132__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_133___________________________________________ fusrat_plasma_dhe3_profile133__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_134___________________________________________ fusrat_plasma_dhe3_profile134__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_135___________________________________________ fusrat_plasma_dhe3_profile135__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_136___________________________________________ fusrat_plasma_dhe3_profile136__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_137___________________________________________ fusrat_plasma_dhe3_profile137__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_138___________________________________________ fusrat_plasma_dhe3_profile138__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_139___________________________________________ fusrat_plasma_dhe3_profile139__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_140___________________________________________ fusrat_plasma_dhe3_profile140__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_141___________________________________________ fusrat_plasma_dhe3_profile141__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_142___________________________________________ fusrat_plasma_dhe3_profile142__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_143___________________________________________ fusrat_plasma_dhe3_profile143__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_144___________________________________________ fusrat_plasma_dhe3_profile144__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_145___________________________________________ fusrat_plasma_dhe3_profile145__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_146___________________________________________ fusrat_plasma_dhe3_profile146__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_147___________________________________________ fusrat_plasma_dhe3_profile147__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_148___________________________________________ fusrat_plasma_dhe3_profile148__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_149___________________________________________ fusrat_plasma_dhe3_profile149__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_150___________________________________________ fusrat_plasma_dhe3_profile150__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_151___________________________________________ fusrat_plasma_dhe3_profile151__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_152___________________________________________ fusrat_plasma_dhe3_profile152__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_153___________________________________________ fusrat_plasma_dhe3_profile153__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_154___________________________________________ fusrat_plasma_dhe3_profile154__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_155___________________________________________ fusrat_plasma_dhe3_profile155__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_156___________________________________________ fusrat_plasma_dhe3_profile156__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_157___________________________________________ fusrat_plasma_dhe3_profile157__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_158___________________________________________ fusrat_plasma_dhe3_profile158__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_159___________________________________________ fusrat_plasma_dhe3_profile159__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_160___________________________________________ fusrat_plasma_dhe3_profile160__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_161___________________________________________ fusrat_plasma_dhe3_profile161__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_162___________________________________________ fusrat_plasma_dhe3_profile162__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_163___________________________________________ fusrat_plasma_dhe3_profile163__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_164___________________________________________ fusrat_plasma_dhe3_profile164__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_165___________________________________________ fusrat_plasma_dhe3_profile165__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_166___________________________________________ fusrat_plasma_dhe3_profile166__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_167___________________________________________ fusrat_plasma_dhe3_profile167__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_168___________________________________________ fusrat_plasma_dhe3_profile168__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_169___________________________________________ fusrat_plasma_dhe3_profile169__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_170___________________________________________ fusrat_plasma_dhe3_profile170__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_171___________________________________________ fusrat_plasma_dhe3_profile171__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_172___________________________________________ fusrat_plasma_dhe3_profile172__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_173___________________________________________ fusrat_plasma_dhe3_profile173__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_174___________________________________________ fusrat_plasma_dhe3_profile174__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_175___________________________________________ fusrat_plasma_dhe3_profile175__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_176___________________________________________ fusrat_plasma_dhe3_profile176__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_177___________________________________________ fusrat_plasma_dhe3_profile177__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_178___________________________________________ fusrat_plasma_dhe3_profile178__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_179___________________________________________ fusrat_plasma_dhe3_profile179__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_180___________________________________________ fusrat_plasma_dhe3_profile180__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_181___________________________________________ fusrat_plasma_dhe3_profile181__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_182___________________________________________ fusrat_plasma_dhe3_profile182__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_183___________________________________________ fusrat_plasma_dhe3_profile183__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_184___________________________________________ fusrat_plasma_dhe3_profile184__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_185___________________________________________ fusrat_plasma_dhe3_profile185__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_186___________________________________________ fusrat_plasma_dhe3_profile186__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_187___________________________________________ fusrat_plasma_dhe3_profile187__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_188___________________________________________ fusrat_plasma_dhe3_profile188__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_189___________________________________________ fusrat_plasma_dhe3_profile189__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_190___________________________________________ fusrat_plasma_dhe3_profile190__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_191___________________________________________ fusrat_plasma_dhe3_profile191__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_192___________________________________________ fusrat_plasma_dhe3_profile192__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_193___________________________________________ fusrat_plasma_dhe3_profile193__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_194___________________________________________ fusrat_plasma_dhe3_profile194__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_195___________________________________________ fusrat_plasma_dhe3_profile195__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_196___________________________________________ fusrat_plasma_dhe3_profile196__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_197___________________________________________ fusrat_plasma_dhe3_profile197__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_198___________________________________________ fusrat_plasma_dhe3_profile198__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_199___________________________________________ fusrat_plasma_dhe3_profile199__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_200___________________________________________ fusrat_plasma_dhe3_profile200__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_201___________________________________________ fusrat_plasma_dhe3_profile201__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_202___________________________________________ fusrat_plasma_dhe3_profile202__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_203___________________________________________ fusrat_plasma_dhe3_profile203__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_204___________________________________________ fusrat_plasma_dhe3_profile204__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_205___________________________________________ fusrat_plasma_dhe3_profile205__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_206___________________________________________ fusrat_plasma_dhe3_profile206__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_207___________________________________________ fusrat_plasma_dhe3_profile207__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_208___________________________________________ fusrat_plasma_dhe3_profile208__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_209___________________________________________ fusrat_plasma_dhe3_profile209__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_210___________________________________________ fusrat_plasma_dhe3_profile210__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_211___________________________________________ fusrat_plasma_dhe3_profile211__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_212___________________________________________ fusrat_plasma_dhe3_profile212__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_213___________________________________________ fusrat_plasma_dhe3_profile213__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_214___________________________________________ fusrat_plasma_dhe3_profile214__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_215___________________________________________ fusrat_plasma_dhe3_profile215__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_216___________________________________________ fusrat_plasma_dhe3_profile216__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_217___________________________________________ fusrat_plasma_dhe3_profile217__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_218___________________________________________ fusrat_plasma_dhe3_profile218__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_219___________________________________________ fusrat_plasma_dhe3_profile219__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_220___________________________________________ fusrat_plasma_dhe3_profile220__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_221___________________________________________ fusrat_plasma_dhe3_profile221__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_222___________________________________________ fusrat_plasma_dhe3_profile222__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_223___________________________________________ fusrat_plasma_dhe3_profile223__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_224___________________________________________ fusrat_plasma_dhe3_profile224__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_225___________________________________________ fusrat_plasma_dhe3_profile225__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_226___________________________________________ fusrat_plasma_dhe3_profile226__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_227___________________________________________ fusrat_plasma_dhe3_profile227__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_228___________________________________________ fusrat_plasma_dhe3_profile228__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_229___________________________________________ fusrat_plasma_dhe3_profile229__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_230___________________________________________ fusrat_plasma_dhe3_profile230__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_231___________________________________________ fusrat_plasma_dhe3_profile231__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_232___________________________________________ fusrat_plasma_dhe3_profile232__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_233___________________________________________ fusrat_plasma_dhe3_profile233__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_234___________________________________________ fusrat_plasma_dhe3_profile234__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_235___________________________________________ fusrat_plasma_dhe3_profile235__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_236___________________________________________ fusrat_plasma_dhe3_profile236__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_237___________________________________________ fusrat_plasma_dhe3_profile237__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_238___________________________________________ fusrat_plasma_dhe3_profile238__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_239___________________________________________ fusrat_plasma_dhe3_profile239__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_240___________________________________________ fusrat_plasma_dhe3_profile240__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_241___________________________________________ fusrat_plasma_dhe3_profile241__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_242___________________________________________ fusrat_plasma_dhe3_profile242__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_243___________________________________________ fusrat_plasma_dhe3_profile243__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_244___________________________________________ fusrat_plasma_dhe3_profile244__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_245___________________________________________ fusrat_plasma_dhe3_profile245__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_246___________________________________________ fusrat_plasma_dhe3_profile246__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_247___________________________________________ fusrat_plasma_dhe3_profile247__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_248___________________________________________ fusrat_plasma_dhe3_profile248__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_249___________________________________________ fusrat_plasma_dhe3_profile249__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_250___________________________________________ fusrat_plasma_dhe3_profile250__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_251___________________________________________ fusrat_plasma_dhe3_profile251__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_252___________________________________________ fusrat_plasma_dhe3_profile252__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_253___________________________________________ fusrat_plasma_dhe3_profile253__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_254___________________________________________ fusrat_plasma_dhe3_profile254__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_255___________________________________________ fusrat_plasma_dhe3_profile255__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_256___________________________________________ fusrat_plasma_dhe3_profile256__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_257___________________________________________ fusrat_plasma_dhe3_profile257__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_258___________________________________________ fusrat_plasma_dhe3_profile258__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_259___________________________________________ fusrat_plasma_dhe3_profile259__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_260___________________________________________ fusrat_plasma_dhe3_profile260__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_261___________________________________________ fusrat_plasma_dhe3_profile261__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_262___________________________________________ fusrat_plasma_dhe3_profile262__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_263___________________________________________ fusrat_plasma_dhe3_profile263__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_264___________________________________________ fusrat_plasma_dhe3_profile264__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_265___________________________________________ fusrat_plasma_dhe3_profile265__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_266___________________________________________ fusrat_plasma_dhe3_profile266__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_267___________________________________________ fusrat_plasma_dhe3_profile267__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_268___________________________________________ fusrat_plasma_dhe3_profile268__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_269___________________________________________ fusrat_plasma_dhe3_profile269__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_270___________________________________________ fusrat_plasma_dhe3_profile270__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_271___________________________________________ fusrat_plasma_dhe3_profile271__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_272___________________________________________ fusrat_plasma_dhe3_profile272__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_273___________________________________________ fusrat_plasma_dhe3_profile273__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_274___________________________________________ fusrat_plasma_dhe3_profile274__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_275___________________________________________ fusrat_plasma_dhe3_profile275__ 0.00000000000000000e+00 
D-3He_fusion_rate_at_point_276___________________________________________ fusrat_plasma_dhe3_profile276__ 0.00000000000000000e+00 
